timestamp msgid roll pitch yaw
00:12.528 30 0.13 -0.36 3.85
00:12.659 30 0.13 -0.36 3.85
00:12.788 30 0.13 -0.36 3.85
00:12.916 30 0.13 -0.36 3.85
00:13.004 30 0.13 -0.36 3.85
00:13.277 30 0.13 -0.34 3.90
00:13.628 30 0.13 -0.34 3.90
00:14.498 30 0.13 -0.34 3.90
00:14.627 30 0.13 -0.34 3.90
00:15.107 30 0.13 -0.34 3.90
00:15.255 30 0.13 -0.34 3.90
00:15.671 30 0.13 -0.34 3.90
00:16.128 30 0.13 -0.34 3.90
00:16.223 30 0.13 -0.34 3.90
00:16.355 30 0.13 -0.34 3.90
00:16.837 30 0.13 -0.34 3.90
00:16.965 30 0.13 -0.34 3.90
00:17.122 30 0.13 -0.34 3.90
00:17.351 30 0.13 -0.34 3.90
00:17.798 30 0.13 -0.35 3.90
00:17.930 30 0.13 -0.35 3.90
00:18.259 30 0.13 -0.35 3.90
00:18.701 30 0.13 -0.35 3.90
00:18.860 30 0.13 -0.35 3.90
00:18.989 30 0.13 -0.35 3.90
00:19.409 30 0.13 -0.35 3.91
00:19.541 30 0.13 -0.35 3.91
00:19.637 30 0.13 -0.35 3.91
00:19.770 30 0.13 -0.35 3.91
00:20.296 30 0.13 -0.35 3.91
00:20.426 30 0.13 -0.35 3.91
00:22.264 30 0.14 -0.34 3.90
00:22.876 30 0.14 -0.34 3.90
00:23.008 30 0.14 -0.34 3.90
00:23.169 30 0.14 -0.34 3.90
00:23.621 30 0.14 -0.34 3.90
00:23.754 30 0.14 -0.34 3.90
00:23.881 30 0.14 -0.34 3.90
00:24.297 30 0.14 -0.34 3.90
00:24.659 30 0.14 -0.34 3.90
00:24.774 30 0.14 -0.34 3.90
00:25.226 30 0.14 -0.34 3.90
00:25.387 30 0.14 -0.34 3.90
00:25.518 30 0.14 -0.34 3.90
00:25.613 30 0.14 -0.34 3.90
00:26.061 30 0.14 -0.34 3.90
00:26.160 30 0.14 -0.34 3.90
00:26.291 30 0.14 -0.34 3.90
00:26.755 30 0.14 -0.34 3.90
00:27.618 30 0.15 -0.35 3.90
00:28.069 30 0.14 -0.35 3.90
00:28.310 30 0.14 -0.35 3.90
00:28.439 30 0.14 -0.35 3.90
00:28.639 30 0.14 -0.35 3.89
00:29.838 30 0.14 -0.35 3.89
00:29.967 30 0.14 -0.35 3.89
00:30.058 30 0.14 -0.35 3.89
00:30.507 30 0.14 -0.35 3.89
00:30.602 30 0.14 -0.35 3.89
00:30.733 30 0.14 -0.35 3.89
00:31.152 30 0.14 -0.35 3.89
00:31.283 30 0.14 -0.35 3.89
00:31.377 30 0.14 -0.35 3.89
00:31.582 30 0.14 -0.35 3.89
00:32.173 30 0.14 -0.35 3.89
00:32.372 30 0.14 -0.35 3.89
00:32.510 30 0.14 -0.35 3.89
00:32.987 30 0.14 -0.35 3.89
00:33.034 30 0.14 -0.35 3.89
00:33.724 30 0.20 -0.50 56.09
00:34.662 30 0.19 -0.51 56.64
00:34.834 30 0.19 -0.51 56.75
00:35.782 30 0.19 -0.51 56.79
00:35.907 30 0.19 -0.51 56.83
00:36.242 30 0.19 -0.51 56.87
00:36.701 30 0.19 -0.51 56.90
00:36.796 30 0.19 -0.51 56.94
00:36.923 30 0.19 -0.51 56.97
00:37.349 30 0.19 -0.51 57.01
00:37.518 30 0.19 -0.51 57.04
00:37.679 30 0.19 -0.51 57.07
00:37.856 30 0.19 -0.51 57.11
00:38.236 30 0.19 -0.51 57.14
00:38.373 30 0.19 -0.51 57.17
00:38.808 30 0.19 -0.51 57.20
00:39.276 30 0.19 -0.51 57.23
00:39.322 30 0.19 -0.51 57.26
00:40.886 30 -0.00 -0.34 60.01
00:41.181 30 -0.00 -0.34 60.02
00:42.206 30 -0.00 -0.33 60.02
00:42.334 30 -0.00 -0.33 60.02
00:42.432 30 -0.01 -0.33 60.02
00:43.130 30 -0.01 -0.33 60.03
00:43.222 30 -0.01 -0.33 60.03
00:43.268 30 -0.01 -0.33 60.03
00:43.763 30 -0.01 -0.33 60.03
00:43.962 30 -0.01 -0.33 60.03
00:44.058 30 -0.01 -0.32 60.04
00:44.278 30 -0.01 -0.32 60.04
00:44.657 30 -0.01 -0.32 60.04
00:44.702 30 -0.01 -0.32 60.04
00:44.887 30 -0.01 -0.32 60.05
00:45.583 30 -0.02 -0.32 60.05
00:46.389 30 -0.33 0.22 60.51
00:46.626 30 -0.34 0.23 60.53
00:46.807 30 -0.35 0.25 60.54
00:47.235 30 -0.36 0.27 60.55
00:47.506 30 -0.37 0.28 60.55
00:47.785 30 -0.37 0.29 60.56
00:48.991 30 -0.38 0.29 60.56
00:49.142 30 -0.38 0.29 60.56
00:49.237 30 -0.38 0.29 60.56
00:49.693 30 -0.38 0.29 60.56
00:49.786 30 -0.38 0.29 60.56
00:49.915 30 -0.38 0.29 60.56
00:50.346 30 -0.38 0.29 60.56
00:50.476 30 -0.38 0.29 60.56
00:50.576 30 -0.38 0.29 60.56
00:50.778 30 -0.38 0.30 60.56
00:51.397 30 -0.38 0.30 60.56
00:51.600 30 -0.38 0.30 60.56
00:51.742 30 -0.38 0.30 60.56
00:52.235 30 -0.65 0.65 60.83
00:53.147 30 -0.66 0.67 60.84
00:53.259 30 -0.67 0.68 60.84
00:53.932 30 -0.68 0.69 60.85
00:54.133 30 -0.68 0.69 60.85
00:55.259 30 -0.68 0.69 60.85
00:55.394 30 -0.68 0.69 60.85
00:55.488 30 -0.68 0.69 60.85
00:55.936 30 -0.68 0.69 60.85
00:56.031 30 -0.68 0.70 60.85
00:56.165 30 -0.68 0.70 60.86
00:56.601 30 -0.68 0.70 60.86
00:56.736 30 -0.68 0.70 60.86
00:56.896 30 -0.69 0.70 60.86
00:57.104 30 -0.69 0.70 60.86
00:57.697 30 -0.69 0.70 60.86
00:57.834 30 -0.69 0.70 60.86
00:57.970 30 -0.69 0.70 60.86
00:58.062 30 -0.69 0.70 60.86
00:58.829 30 -0.91 0.96 61.09
00:59.229 30 -0.92 0.97 61.10
01:00.171 30 -0.92 0.98 61.11
01:01.504 30 -0.92 0.98 61.11
01:01.548 30 -0.92 0.98 61.11
01:01.766 30 -0.92 0.98 61.11
01:02.088 30 -0.92 0.98 61.11
01:02.264 30 -0.92 0.98 61.11
01:02.423 30 -0.92 0.98 61.11
01:02.918 30 -0.92 0.98 61.11
01:03.026 30 -0.92 0.98 61.11
01:03.214 30 -0.93 0.98 61.11
01:03.598 30 -0.93 0.98 61.11
01:04.032 30 -0.93 0.98 61.11
01:04.081 30 -0.93 0.99 61.11
01:04.316 30 -0.93 0.99 61.11
01:05.635 30 -1.10 1.18 61.32
01:05.861 30 -1.10 1.18 61.32
01:06.725 30 -1.10 1.18 61.32
01:07.097 30 -1.10 1.18 61.32
01:07.563 30 -1.10 1.18 61.32
01:07.690 30 -1.10 1.18 61.32
01:08.197 30 -1.10 1.18 61.32
01:08.317 30 -1.11 1.18 61.33
01:08.566 30 -1.11 1.18 61.33
01:09.214 30 -1.11 1.18 61.33
01:09.391 30 -1.11 1.18 61.33
01:09.466 30 -1.11 1.18 61.33
01:09.675 30 -1.11 1.18 61.33
01:10.050 30 -1.11 1.18 61.33
01:10.232 30 -1.11 1.18 61.33
01:10.279 30 -1.11 1.19 61.33
01:10.505 30 -1.11 1.19 61.33
01:10.615 30 -1.11 1.19 61.33
01:11.405 30 -1.25 1.34 61.51
01:11.873 30 -1.26 1.35 61.51
01:12.138 30 -1.26 1.35 61.52
01:12.566 30 -1.26 1.35 61.53
01:12.834 30 -1.27 1.36 61.53
01:13.105 30 -1.27 1.36 61.53
01:14.315 30 -1.27 1.36 61.53
01:14.446 30 -1.27 1.36 61.53
01:14.562 30 -1.27 1.36 61.53
01:15.019 30 -1.27 1.36 61.53
01:15.192 30 -1.27 1.36 61.54
01:15.324 30 -1.27 1.36 61.54
01:15.745 30 -1.27 1.36 61.54
01:15.876 30 -1.27 1.36 61.54
01:15.972 30 -1.27 1.36 61.54
01:16.180 30 -1.27 1.36 61.54
01:16.817 30 -1.27 1.36 61.54
01:16.862 30 -1.27 1.36 61.54
01:17.953 30 -1.37 1.46 61.65
01:18.499 30 -1.38 1.46 61.66
01:18.630 30 -1.38 1.47 61.66
01:19.188 30 -1.38 1.47 61.67
01:19.464 30 -1.38 1.47 61.67
01:20.691 30 -1.38 1.47 61.67
01:20.869 30 -1.38 1.47 61.67
01:20.913 30 -1.38 1.47 61.67
01:21.407 30 -1.38 1.47 61.67
01:21.526 30 -1.38 1.47 61.67
01:21.711 30 -1.38 1.47 61.67
01:22.076 30 -1.38 1.47 61.67
01:22.256 30 -1.38 1.47 61.67
01:22.366 30 -1.38 1.47 61.67
01:22.622 30 -1.38 1.47 61.67
01:23.955 30 -1.47 1.56 61.80
01:24.087 30 -1.47 1.57 61.80
01:24.957 30 -1.47 1.57 61.81
01:25.204 30 -1.47 1.57 61.81
01:26.131 30 -1.47 1.57 61.81
01:26.178 30 -1.47 1.57 61.81
01:26.362 30 -1.47 1.57 61.81
01:26.724 30 -1.47 1.57 61.81
01:26.933 30 -1.47 1.57 61.81
01:27.248 30 -1.47 1.57 61.81
01:27.545 30 -1.47 1.57 61.81
01:27.932 30 -1.47 1.57 61.81
01:28.109 30 -1.47 1.57 61.81
01:28.152 30 -1.47 1.57 61.81
01:28.691 30 -1.47 1.57 61.81
01:28.737 30 -1.47 1.57 61.81
01:28.915 30 -1.47 1.57 61.81
01:29.403 30 -1.54 1.64 61.90
01:30.556 30 -1.54 1.65 61.90
01:30.875 30 -1.54 1.65 61.90
01:32.031 30 -1.54 1.65 61.91
01:32.207 30 -1.54 1.65 61.91
01:32.251 30 -1.54 1.65 61.91
01:32.748 30 -1.54 1.65 61.91
01:32.855 30 -1.54 1.65 61.91
01:33.108 30 -1.54 1.65 61.91
01:33.200 30 -1.54 1.65 61.91
01:33.659 30 -1.54 1.65 61.91
01:33.949 30 -1.54 1.65 61.91
01:34.128 30 -1.54 1.65 61.91
01:34.563 30 -1.54 1.65 61.91
01:34.742 30 -1.54 1.65 61.91
01:34.789 30 -1.54 1.65 61.91
01:35.299 30 -1.54 1.65 61.91
01:35.417 30 -1.54 1.65 61.91
01:36.251 30 -1.61 1.71 62.01
01:36.521 30 -1.61 1.71 62.00
01:36.673 30 -1.61 1.71 62.00
01:37.259 30 -1.61 1.71 62.00
01:37.371 30 -1.61 1.71 62.00
01:37.667 30 -1.61 1.71 62.00
01:38.876 30 -1.61 1.71 62.00
01:39.010 30 -1.62 1.71 62.00
01:39.106 30 -1.61 1.71 62.00
01:39.551 30 -1.61 1.71 62.00
01:39.645 30 -1.61 1.71 62.01
01:39.779 30 -1.61 1.71 62.01
01:40.194 30 -1.61 1.71 62.01
01:40.328 30 -1.62 1.71 62.01
01:40.490 30 -1.62 1.71 62.01
01:40.697 30 -1.62 1.71 62.01
01:41.324 30 -1.62 1.71 62.01
01:41.504 30 -1.62 1.72 62.01
01:41.602 30 -1.62 1.72 62.01
01:42.199 30 -1.65 1.76 62.10
01:42.755 30 -1.65 1.77 62.10
01:42.888 30 -1.65 1.77 62.11
01:43.534 30 -1.65 1.77 62.11
01:43.739 30 -1.65 1.77 62.11
01:44.877 30 -1.65 1.77 62.11
01:45.009 30 -1.65 1.77 62.11
01:45.102 30 -1.65 1.77 62.12
01:45.551 30 -1.65 1.77 62.12
01:45.645 30 -1.65 1.77 62.12
01:45.772 30 -1.65 1.77 62.12
01:46.250 30 -1.66 1.77 62.12
01:46.382 30 -1.66 1.77 62.12
01:46.478 30 -1.66 1.77 62.12
01:46.680 30 -1.66 1.77 62.12
01:47.313 30 -1.66 1.77 62.12
01:47.442 30 -1.66 1.77 62.12
01:47.539 30 -1.66 1.77 62.12
01:48.498 30 -1.69 1.81 62.25
01:48.767 30 -1.69 1.81 62.25
01:49.519 30 -1.70 1.81 62.26
01:49.784 30 -1.70 1.81 62.26
01:50.720 30 -1.70 1.81 62.26
01:50.817 30 -1.70 1.81 62.26
01:50.941 30 -1.70 1.81 62.26
01:51.383 30 -1.70 1.81 62.26
01:52.135 30 -1.70 1.81 62.26
01:52.232 30 -1.70 1.81 62.26
01:52.682 30 -1.70 1.81 62.26
01:52.781 30 -1.70 1.81 62.26
01:52.955 30 -1.70 1.81 62.26
01:53.100 30 -1.70 1.81 62.26
01:53.611 30 -1.70 1.81 62.26
01:53.711 30 -1.70 1.81 62.26
01:53.845 30 -1.70 1.81 62.26
01:54.019 30 -1.70 1.81 62.26
01:55.033 30 -1.73 1.84 62.36
01:55.530 30 -1.73 1.84 62.36
01:56.171 30 -1.73 1.84 62.37
01:56.366 30 -1.73 1.84 62.37
01:57.540 30 -1.73 1.84 62.37
01:57.699 30 -1.73 1.84 62.37
01:58.155 30 -1.73 1.84 62.37
01:58.249 30 -1.73 1.84 62.37
01:58.377 30 -1.73 1.84 62.37
01:58.517 30 -1.73 1.84 62.37
01:59.066 30 -1.73 1.84 62.37
01:59.112 30 -1.73 1.84 62.37
01:59.298 30 -1.73 1.84 62.37
01:59.674 30 -1.73 1.84 62.37
02:00.094 30 -1.73 1.85 62.37
02:00.191 30 -1.73 1.85 62.37
02:00.371 30 -1.73 1.85 62.37
02:00.467 30 -1.73 1.85 62.37
02:01.999 30 -1.77 1.85 62.47
02:02.771 30 -1.77 1.85 62.47
02:02.816 30 -1.77 1.85 62.47
02:03.276 30 -1.77 1.85 62.47
02:03.642 30 -1.77 1.85 62.47
02:03.818 30 -1.77 1.85 62.47
02:03.863 30 -1.77 1.85 62.47
02:04.351 30 -1.77 1.85 62.47
02:04.399 30 -1.77 1.85 62.47
02:04.579 30 -1.77 1.85 62.47
02:05.019 30 -1.77 1.85 62.47
02:05.206 30 -1.77 1.85 62.47
02:05.252 30 -1.77 1.85 62.47
02:06.018 30 -1.77 1.85 62.47
02:06.105 30 -1.77 1.85 62.47
02:06.352 30 -1.77 1.85 62.47
02:06.397 30 -1.77 1.85 62.47
02:06.621 30 -1.77 1.85 62.47
02:06.669 30 -1.77 1.85 62.47
02:06.713 30 -1.77 1.85 62.47
02:07.628 30 -1.80 1.84 62.57
02:07.870 30 -1.80 1.83 62.57
02:08.018 30 -1.80 1.83 62.57
02:08.604 30 -1.80 1.83 62.57
02:08.709 30 -1.80 1.83 62.58
02:08.978 30 -1.80 1.83 62.58
02:10.187 30 -1.80 1.83 62.58
02:10.312 30 -1.80 1.83 62.58
02:10.410 30 -1.80 1.83 62.58
02:10.854 30 -1.80 1.83 62.58
02:10.952 30 -1.80 1.83 62.58
02:11.077 30 -1.80 1.83 62.58
02:11.520 30 -1.80 1.83 62.58
02:11.652 30 -1.80 1.83 62.58
02:11.750 30 -1.80 1.83 62.58
02:11.961 30 -1.80 1.83 62.58
02:12.596 30 -1.80 1.83 62.58
02:12.747 30 -1.80 1.83 62.58
02:12.846 30 -1.80 1.83 62.58
02:13.008 30 -1.82 1.83 62.66
02:13.548 30 -1.82 1.83 62.66
02:13.697 30 -1.82 1.84 62.66
02:13.932 30 -1.82 1.84 62.67
02:14.478 30 -1.82 1.84 62.67
02:15.742 30 -1.82 1.84 62.67
02:15.867 30 -1.82 1.84 62.67
02:15.964 30 -1.82 1.84 62.67
02:16.415 30 -1.82 1.84 62.67
02:16.513 30 -1.82 1.84 62.67
02:16.644 30 -1.82 1.84 62.67
02:16.738 30 -1.82 1.84 62.67
02:17.209 30 -1.82 1.84 62.67
02:17.305 30 -1.82 1.84 62.67
02:17.465 30 -1.82 1.84 62.67
02:18.145 30 -1.82 1.84 62.67
02:18.278 30 -1.82 1.84 62.67
02:18.378 30 -1.82 1.84 62.67
02:18.620 30 -1.82 1.84 62.67
02:18.995 30 -1.82 1.84 62.67
02:19.130 30 -1.82 1.84 62.67
02:20.077 30 -1.83 1.83 62.71
02:20.360 30 -1.83 1.83 62.71
02:21.153 30 -1.83 1.83 62.71
02:21.402 30 -1.83 1.83 62.72
02:22.409 30 -1.83 1.83 62.72
02:22.534 30 -1.83 1.83 62.72
02:22.944 30 -1.83 1.83 62.72
02:23.071 30 -1.83 1.83 62.72
02:23.163 30 -1.83 1.83 62.72
02:23.608 30 -1.83 1.83 62.72
02:23.702 30 -1.83 1.83 62.72
02:24.071 30 -1.83 1.83 62.72
02:24.239 30 -1.83 1.83 62.72
02:24.657 30 -1.83 1.83 62.72
02:24.797 30 -1.83 1.83 62.72
02:25.004 30 -1.83 1.83 62.72
02:25.207 30 -1.83 1.83 62.72
02:25.344 30 -1.83 1.83 62.72
02:25.795 30 -1.85 1.83 62.78
02:26.324 30 -1.85 1.83 62.78
02:27.445 30 -1.85 1.83 62.78
02:27.825 30 -1.85 1.83 62.78
02:27.873 30 -1.85 1.83 62.78
02:28.377 30 -1.85 1.83 62.78
02:28.425 30 -1.85 1.83 62.78
02:28.625 30 -1.85 1.83 62.78
02:28.986 30 -1.85 1.83 62.78
02:29.165 30 -1.85 1.83 62.78
02:29.211 30 -1.85 1.83 62.78
02:29.504 30 -1.85 1.83 62.78
02:29.896 30 -1.85 1.83 62.78
02:30.285 30 -1.85 1.83 62.78
02:30.329 30 -1.85 1.83 62.78
02:30.840 30 -1.85 1.83 62.78
02:30.889 30 -1.85 1.83 62.78
02:31.072 30 -1.85 1.83 62.78
02:31.444 30 -1.85 1.83 62.78
02:31.778 30 -1.87 1.83 62.83
02:32.021 30 -1.87 1.83 62.83
02:32.151 30 -1.87 1.82 62.83
02:32.751 30 -1.87 1.82 62.83
02:32.867 30 -1.87 1.82 62.83
02:33.093 30 -1.87 1.82 62.84
02:34.312 30 -1.87 1.82 62.84
02:34.442 30 -1.87 1.82 62.84
02:34.540 30 -1.87 1.82 62.84
02:35.006 30 -1.87 1.82 62.84
02:35.104 30 -1.87 1.82 62.84
02:35.228 30 -1.87 1.82 62.84
02:35.652 30 -1.87 1.82 62.84
02:35.788 30 -1.87 1.82 62.84
02:35.881 30 -1.87 1.82 62.84
02:36.082 30 -1.87 1.82 62.84
02:36.717 30 -1.87 1.82 62.84
02:36.851 30 -1.87 1.82 62.84
02:36.949 30 -1.87 1.82 62.84
02:37.432 30 -1.87 1.82 62.84
02:37.529 30 -1.87 1.82 62.84
02:37.730 30 -1.87 1.82 62.84
02:37.873 30 -1.87 1.82 62.84
02:38.111 30 -1.88 1.83 62.87
02:38.543 30 -1.88 1.83 62.88
02:38.805 30 -1.88 1.82 62.88
02:38.955 30 -1.88 1.83 62.88
02:39.866 30 -1.88 1.83 62.88
02:40.070 30 -1.88 1.83 62.88
02:41.289 30 -1.88 1.83 62.88
02:41.419 30 -1.88 1.83 62.88
02:41.514 30 -1.88 1.83 62.88
02:41.965 30 -1.88 1.83 62.88
02:42.059 30 -1.88 1.83 62.88
02:42.106 30 -1.88 1.83 62.88
02:42.614 30 -1.88 1.83 62.89
02:42.742 30 -1.88 1.83 62.88
02:42.841 30 -1.88 1.83 62.88
02:42.886 30 -1.88 1.83 62.88
02:43.635 30 -1.88 1.83 62.88
02:43.791 30 -1.88 1.83 62.88
02:43.886 30 -1.88 1.83 62.88
02:44.061 30 -1.88 1.83 62.88
02:45.279 30 -1.89 1.83 62.95
02:45.451 30 -1.89 1.83 62.95
02:46.020 30 -1.89 1.82 62.95
02:46.302 30 -1.89 1.83 62.95
02:47.440 30 -1.89 1.83 62.95
02:47.575 30 -1.89 1.83 62.95
02:47.667 30 -1.89 1.83 62.95
02:48.121 30 -1.89 1.83 62.95
02:48.219 30 -1.89 1.83 62.95
02:48.352 30 -1.90 1.83 62.95
02:48.773 30 -1.90 1.83 62.95
02:48.905 30 -1.90 1.83 62.95
02:49.005 30 -1.90 1.83 62.95
02:49.300 30 -1.90 1.83 62.95
02:49.927 30 -1.90 1.83 62.95
02:50.059 30 -1.90 1.83 62.95
02:50.155 30 -1.90 1.83 62.95
02:50.331 30 -1.90 1.83 62.95
02:50.378 30 -1.90 1.83 62.95
02:51.434 30 -1.90 1.82 63.00
02:52.240 30 -1.90 1.82 63.00
02:52.515 30 -1.90 1.82 63.00
02:53.749 30 -1.90 1.82 63.00
02:53.887 30 -1.90 1.82 63.00
02:53.982 30 -1.90 1.82 63.00
02:54.430 30 -1.90 1.82 63.00
02:54.592 30 -1.90 1.82 63.00
02:54.719 30 -1.90 1.82 63.00
02:55.142 30 -1.90 1.82 63.00
02:55.299 30 -1.90 1.82 63.00
02:55.460 30 -1.90 1.82 63.00
02:55.890 30 -1.90 1.82 63.00
02:56.264 30 -1.90 1.82 63.00
02:56.395 30 -1.90 1.82 63.00
02:56.532 30 -1.90 1.82 63.00
02:56.623 30 -1.90 1.82 63.00
02:57.705 30 -1.91 1.82 63.03
02:57.918 30 -1.91 1.82 63.03
02:59.053 30 -1.91 1.82 63.03
02:59.098 30 -1.91 1.82 63.03
02:59.594 30 -1.91 1.82 63.03
02:59.660 30 -1.91 1.82 63.03
02:59.901 30 -1.91 1.82 63.03
03:00.268 30 -1.91 1.82 63.03
03:00.446 30 -1.91 1.82 63.03
03:00.490 30 -1.91 1.82 63.03
03:01.309 30 -1.91 1.82 63.03
03:01.354 30 -1.91 1.82 63.03
03:01.574 30 -1.91 1.82 63.03
03:01.619 30 -1.91 1.82 63.03
03:02.184 30 -1.91 1.82 63.03
03:02.230 30 -1.91 1.82 63.03
03:02.413 30 -1.91 1.82 63.03
03:02.782 30 -1.91 1.82 63.03
03:03.714 30 -1.92 1.83 63.04
03:03.957 30 -1.92 1.83 63.04
03:04.067 30 -1.92 1.83 63.04
03:04.695 30 -1.93 1.83 63.04
03:04.807 30 -1.93 1.83 63.05
03:05.010 30 -1.93 1.83 63.05
03:06.252 30 -1.93 1.83 63.05
03:06.381 30 -1.93 1.83 63.05
03:06.479 30 -1.93 1.83 63.05
03:06.941 30 -1.93 1.83 63.05
03:07.036 30 -1.93 1.83 63.05
03:07.164 30 -1.93 1.83 63.05
03:07.583 30 -1.93 1.83 63.05
03:07.711 30 -1.93 1.83 63.05
03:07.809 30 -1.93 1.83 63.05
03:08.081 30 -1.93 1.83 63.05
03:08.672 30 -1.93 1.83 63.05
03:08.802 30 -1.93 1.83 63.05
03:08.923 30 -1.93 1.83 63.05
03:09.101 30 -1.93 1.83 63.05
03:10.308 30 -1.93 1.82 63.08
03:10.604 30 -1.93 1.82 63.08
03:11.049 30 -1.93 1.82 63.08
03:11.401 30 -1.93 1.82 63.08
03:12.483 30 -1.93 1.82 63.08
03:12.660 30 -1.93 1.82 63.08
03:12.705 30 -1.93 1.82 63.08
03:13.206 30 -1.93 1.82 63.08
03:13.253 30 -1.93 1.82 63.08
03:13.432 30 -1.93 1.82 63.08
03:13.866 30 -1.93 1.82 63.08
03:14.049 30 -1.93 1.82 63.08
03:14.093 30 -1.93 1.82 63.08
03:14.356 30 -1.93 1.82 63.08
03:14.945 30 -1.93 1.82 63.08
03:15.131 30 -1.93 1.82 63.08
03:15.269 30 -1.93 1.82 63.08
03:16.424 30 -1.94 1.82 63.08
03:17.275 30 -1.94 1.82 63.08
03:17.529 30 -1.94 1.82 63.08
03:18.592 30 -1.94 1.82 63.08
03:18.964 30 -1.94 1.82 63.08
03:19.056 30 -1.94 1.82 63.08
03:19.509 30 -1.94 1.82 63.08
03:19.606 30 -1.94 1.82 63.08
03:19.799 30 -1.94 1.82 63.08
03:20.226 30 -1.94 1.82 63.08
03:20.360 30 -1.94 1.82 63.08
03:20.459 30 -1.94 1.82 63.08
03:20.507 30 -1.94 1.82 63.08
03:21.016 30 -1.94 1.82 63.08
03:21.382 30 -1.94 1.82 63.08
03:21.520 30 -1.94 1.82 63.08
03:23.112 30 -1.94 1.82 63.09
03:24.514 30 -1.95 1.82 63.09
03:24.648 30 -1.94 1.82 63.09
03:24.745 30 -1.94 1.82 63.09
03:24.790 30 -1.94 1.82 63.09
03:25.353 30 -1.94 1.82 63.09
03:25.560 30 -1.94 1.82 63.09
03:25.895 30 -1.94 1.82 63.09
03:26.271 30 -1.94 1.82 63.09
03:26.486 30 -1.94 1.82 63.09
03:26.621 30 -1.94 1.82 63.09
03:27.048 30 -1.94 1.82 63.09
03:27.181 30 -1.94 1.82 63.10
03:27.276 30 -1.94 1.82 63.09
03:27.321 30 -1.94 1.82 63.10
